<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,puts,(,x,>,=,r,&,&,x,<,=,W,-,r,&,&,y,>,=,r,&,&,y,<,=,H,-,r,?,"""",Y,e,s,"""",:,"""",N,o,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,<,=,0,),|,|,(,y,<,=,0,),|,|,(,(,x,-,r,),<,0,),|,|,(,(,y,-,r,),<,0,),|,|,(,x,>,=,W,),|,|,(,y,>,=,H,),|,|,(,(,x,+,r,),>,W,),|,|,(,(,y,+,r,),>,H,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,w,<,x,+,r,),|,|,(,h,<,y,+,r,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,(,x,<,0,),|,|,(,y,<,0,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,),{,if,(,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,=,0,",",H,=,0,",",x,=,0,",",y,=,0,",",r,=,0,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,<,=,1,0,0,&,&,x,>,=,-,1,0,0,),&,&,(,y,<,=,1,0,0,&,&,y,>,=,-,1,0,0,),&,&,(,W,>,=,0,&,&,W,<,=,1,0,0,),&,&,(,H,>,=,0,&,&,H,<,=,1,0,0,),&,&,(,r,>,=,0,&,&,r,<,=,1,0,0,),),{,if,(,x,-,r,>,=,0,&,&,y,-,r,>,=,0,),{,if,(,x,+,r,<,=,W,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",E,R,R,O,R, ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,<,0,),|,|,(,x,+,r,>,W,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,(,y,-,r,<,0,),|,|,(,y,+,r,>,H,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,$W$,",",$H$,",",$x$,",",$y$,",",$r$,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,$W$,",",&,$H$,",",&,$x$,",",&,$y$,",",&,$r$,),;,if,(,(,(,$x$,-,$r$,),<,0,),|,|,(,(,$x$,+,$r$,),>,$W$,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,(,(,$x$,-,$r$,),>,=,0,),&,&,(,(,$x$,+,$r$,),<,=,$W$,),),{,if,(,(,(,$y$,-,$r$,),<,0,),|,|,(,(,$y$,+,$r$,),>,$H$,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,r,<,=,x,),&,&,(,x,<,=,W,-,r,),&,&,(,r,<,=,y,),&,&,(,y,<,=,H,-,r,),),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,x,+,r,<,=,W,&,&,y,>,=,r,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,$W$,",",$H$,",",$x$,",",$y$,",",$r$,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,$W$,",",&,$H$,",",&,$x$,",",&,$y$,",",&,$r$,),;,if,(,(,(,$x$,-,$r$,<,0,),|,|,(,$x$,+,$r$,>,$W$,),),|,|,(,(,$y$,-,$r$,<,0,),|,|,(,$y$,+,$r$,>,$H$,),),),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,w,-,r,>,=,x,&,&,r,<,=,x,&,&,h,-,r,>,=,y,&,&,r,<,=,y,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,<,=,0,|,|,y,<,=,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,x,+,r,>,W,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,int,xmin,",",xmax,",",ymin,",",ymax,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,xmin,=,r,;,xmax,=,W,-,r,;,ymin,=,r,;,ymax,=,H,-,r,;,if,(,(,xmin,<,=,x,),&,&,(,x,<,=,xmax,),&,&,(,ymin,<,=,y,),&,&,(,y,<,=,ymax,),),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,W,<,x,+,r,),|,|,(,H,<,y,+,r,),|,|,(,0,>,x,-,r,),|,|,(,0,>,y,-,r,),),{,printf,(,"""",N,o,\,n,"""",),;,},if,(,(,W,>,=,x,+,r,),&,&,(,H,>,=,y,+,r,),&,&,(,0,<,=,x,-,r,),&,&,(,0,<,=,y,-,r,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,x,",",y,",",W,",",H,",",r,",",a,",",b,",",c,",",d,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,a,=,x,+,r,;,b,=,x,-,r,;,c,=,y,+,r,;,d,=,y,-,r,;,if,(,(,a,<,=,W,),&,&,(,b,>,=,0,),),{,if,(,(,c,<,=,H,),&,&,(,d,>,=,0,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,-,1,0,0,&,&,x,<,=,1,0,0,&,&,y,>,=,-,1,0,0,&,&,y,<,=,1,0,0,&,&,W,>,0,&,&,W,<,=,1,0,0,&,&,H,>,0,&,&,H,<,=,1,0,0,&,&,r,>,0,&,&,r,<,=,1,0,0,),{,if,(,x,-,r,<,0,|,|,y,-,r,<,0,|,|,x,+,r,>,W,|,|,y,+,r,>,H,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,x,-,r,>,=,0,),&,&,(,x,+,r,<,=,W,),),&,&,(,(,y,-,r,>,=,0,),&,&,(,y,+,r,<,=,H,),),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,yoko,",",tate,",",tyusinx,",",tyusiny,",",hankei,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,yoko,",",&,tate,",",&,tyusinx,",",&,tyusiny,",",&,hankei,),;,if,(,(,(,tyusinx,-,hankei,),>,=,0,),&,&,(,(,tyusinx,+,hankei,),<,=,yoko,),&,&,(,(,tyusiny,-,hankei,),>,=,0,),&,&,(,(,tyusiny,+,hankei,),<,=,tate,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,",",f,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,r,<,=,x,&,&,x,+,r,<,=,W,&,&,r,<,=,y,&,&,y,+,r,<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,y,-,r,<,0,|,|,x,+,r,>,W,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,w,<,(,x,+,r,),|,|,h,<,(,y,+,r,),|,|,0,>,(,x,-,r,),|,|,0,>,(,y,-,r,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,2,*,r,>,W,|,|,2,*,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,x,-,r,<,0,|,|,y,-,r,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,x,+,r,>,W,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,>,=,0,),&,&,(,x,+,r,<,=,W,),),{,if,(,(,y,-,r,>,=,0,),&,&,(,y,+,r,<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,2,*,r,>,W,|,|,2,*,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,x,-,r,<,0,|,|,y,-,r,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,x,+,r,>,W,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,;,int,h,;,int,x,;,int,y,;,int,r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,x,-,r,>,=,0,),&,&,(,x,+,r,<,=,w,),),&,&,(,(,y,-,r,>,=,0,),&,&,(,y,+,r,<,=,h,),),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,x,;,int,y,;,int,W,;,int,H,;,int,r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,0,<,=,x,-,r,&,&,x,+,r,<,=,W,&,&,0,<,=,y,-,r,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,<,=,W,&,&,x,-,r,>,=,0,),{,if,(,y,+,r,<,=,H,&,&,y,-,r,>,=,0,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,x,",",y,",",r,",",xadd,",",xsub,",",yadd,",",ysub,",",w,",",h,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,xadd,=,x,+,r,;,xsub,=,x,-,r,;,yadd,=,y,+,r,;,ysub,=,y,-,r,;,if,(,(,xadd,<,=,w,),&,&,(,xsub,>,=,0,),&,&,(,yadd,<,=,h,),&,&,(,ysub,>,=,0,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,w,",",h,",",x,",",y,",",r,;,int,main,(,void,),{,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,x,<,=,w,-,r,&,&,y,>,=,r,&,&,y,<,=,h,-,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,y,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,tate,",",yoko,",",coordinate_x,",",coordinate_y,",",radius,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,yoko,",",&,tate,",",&,coordinate_x,",",&,coordinate_y,",",&,radius,),;,if,(,coordinate_x,-,radius,>,=,0,&,&,coordinate_x,+,radius,<,=,yoko,),{,if,(,coordinate_y,-,radius,>,=,0,&,&,coordinate_y,+,radius,<,=,tate,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,r,<,=,x,&,&,W,-,r,>,=,x,&,&,r,<,=,y,&,&,y,<,=,H,-,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,0,<,=,(,x,-,r,),),&,&,(,(,x,+,r,),<,=,w,),&,&,(,0,<,=,(,y,-,r,),),&,&,(,(,y,+,r,),<,=,h,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,\,n,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,W,-,r,>,=,x,),&,&,(,r,<,=,x,),&,&,(,H,-,r,>,=,y,),&,&,(,r,<,=,y,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,>,=,w,),|,|,(,y,>,=,h,),),{,printf,(,"""",N,o,"""",),;,},else,if,(,(,x,<,=,0,),|,|,(,y,<,=,0,),),{,printf,(,"""",N,o,"""",),;,},else,{,if,(,(,x,+,r,<,=,w,),&,&,(,y,+,r,<,=,h,),),{,printf,(,"""",Y,e,s,"""",),;,},else,{,printf,(,"""",N,o,"""",),;,},},printf,(,"""",\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,width,",",height,",",enX,",",enY,",",radius,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,width,",",&,height,",",&,enX,",",&,enY,",",&,radius,),;,if,(,enX,+,radius,>,width,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,enX,-,radius,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,enY,+,radius,>,height,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,enY,-,radius,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,0,<,=,x,-,r,&,&,x,+,r,<,=,W,&,&,0,<,=,y,-,r,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,y,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,x,-,r,),>,=,0,),&,&,(,(,y,-,r,),>,=,0,),&,&,(,(,x,+,r,),<,=,W,),&,&,(,(,y,+,r,),<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,>,=,0,),&,&,(,y,-,r,>,=,0,),&,&,(,x,+,r,<,=,W,),&,&,(,y,+,r,<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,-,1,0,0,<,=,x,),&,&,(,-,1,0,0,<,=,y,),&,&,(,x,<,=,1,0,0,),&,&,(,y,<,=,1,0,0,),&,&,(,0,<,W,),&,&,(,0,<,H,),&,&,(,0,<,r,),&,&,(,W,<,=,1,0,0,),&,&,(,H,<,=,1,0,0,),&,&,(,r,<,=,1,0,0,),&,&,(,r,<,=,x,),&,&,(,x,<,=,W,-,r,),&,&,(,r,<,=,y,),&,&,(,y,<,=,H,-,r,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
